sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,Temp_Diff,Engine Condition
642.38,1585.12,1395.08,553.67,2388.02,9074.81,47.18,522.39,2388.03,8155.83,8.4258,392,39.13,23.3849,-7633.44,0
641.74,1592.03,1404.49,554.5,2388.17,9044.52,47.37,521.3,2388.15,8123.34,8.4427,392,39.05,23.3778,-7602.04,0
642.26,1580.95,1397.82,554.18,2388.01,9066.29,47.34,522.64,2388.01,8138.22,8.4527,393,38.94,23.4543,-7615.58,0
642.76,1594.99,1416.7,553.03,2388.13,9046.2,47.66,521.16,2388.22,8123.86,8.4696,395,38.69,23.3088,-7602.7,0
642.72,1586.41,1410.79,553.94,2388.16,9054.96,47.74,520.94,2388.11,8132.35,8.4431,393,38.64,23.2372,-7611.41,0
643.29,1593.59,1413.94,552.74,2388.19,9082.29,47.79,520.97,2388.13,8166.44,8.4299,393,38.74,23.1941,-7645.469999999999,0
642.86,1601.14,1416.22,552.95,2388.09,9090.25,47.64,520.84,2388.14,8166.46,8.4616,395,38.66,23.2557,-7645.62,0
643.35,1589.93,1428.51,551.78,2388.17,9054.46,47.67,521.53,2388.22,8135.05,8.4753,394,38.59,23.215,-7613.52,1
642.58,1581.79,1404.53,554.34,2388.04,9070.58,47.34,522.16,2388.07,8152.69,8.4243,393,38.86,23.3665,-7630.53,0
642.07,1577.23,1393.64,554.4,2387.96,9061.57,47.39,522.22,2387.98,8151.17,8.4001,392,38.95,23.3855,-7628.95,0
642.65,1585.09,1409.02,554.64,2388.02,9068.72,47.36,521.12,2388.07,8143.13,8.439,392,38.97,23.445,-7622.01,0
642.4,1593.63,1412.65,553.07,2388.14,9065.52,47.61,521.25,2388.16,8143.18,8.4509,393,38.56,23.2479,-7621.93,0
642.08,1590.55,1397.36,554.21,2387.99,9071.72,47.28,522.13,2387.99,8149.4,8.3766,393,38.92,23.3777,-7627.2699999999995,0
643.61,1597.31,1413.32,552.65,2388.11,9102.72,47.71,520.71,2388.12,8168.44,8.499,395,38.57,23.148,-7647.73,1
642.5,1588.54,1406.69,553.76,2388.16,9056.18,47.34,521.82,2388.07,8138.34,8.4313,392,38.85,23.3703,-7616.52,0
642.46,1587.8,1399.54,553.87,2388.06,9076.04,47.61,521.64,2388.01,8145.89,8.4323,392,38.86,23.3556,-7624.25,0
643.78,1608.65,1420.14,551.42,2388.21,9136.26,48.05,520.12,2388.15,8203.36,8.539,397,38.34,23.0195,-7683.240000000001,1
642.66,1585.98,1403.68,554.97,2387.98,9062.06,47.29,521.66,2387.97,8144.72,8.3647,390,39.18,23.4646,-7623.06,0
642.1,1578.86,1402.6,553.17,2388.09,9040.99,47.32,521.92,2388.08,8130.55,8.458,393,39.04,23.3987,-7608.63,0
642.21,1586.81,1400.84,554.46,2388.04,9051.0,47.02,522.67,2388.05,8140.49,8.4047,391,39.18,23.422,-7617.82,0
643.1,1597.14,1416.53,552.48,2388.14,9099.98,47.83,520.96,2388.17,8170.75,8.5199,395,38.6,23.2338,-7649.79,0
643.43,1601.63,1412.51,552.84,2388.13,9106.37,47.86,520.13,2388.17,8173.69,8.4705,395,38.58,23.1307,-7653.5599999999995,1
643.29,1594.52,1410.46,552.29,2388.16,9059.82,47.83,520.64,2388.18,8131.29,8.5052,396,38.72,23.2382,-7610.65,0
642.63,1585.81,1395.54,554.13,2388.09,9075.54,47.56,522.13,2388.07,8149.43,8.4272,393,38.89,23.4292,-7627.3,0
642.2,1592.83,1407.45,554.02,2388.05,9068.22,47.45,521.95,2388.02,8144.47,8.4413,393,39.02,23.3433,-7622.52,0
643.31,1591.5,1424.15,552.14,2388.18,9054.41,47.86,520.57,2388.2,8129.47,8.4893,396,38.58,23.1332,-7608.900000000001,1
642.17,1578.66,1403.88,554.95,2388.07,9055.69,47.2,522.17,2388.03,8136.79,8.4345,393,38.98,23.4442,-7614.62,0
642.8,1582.95,1398.51,554.8,2387.98,9053.5,47.34,521.94,2388.0,8142.2,8.3978,391,38.97,23.4201,-7620.26,0
642.55,1599.13,1410.31,552.5,2388.1,9062.08,47.62,521.33,2388.09,8139.39,8.436,393,38.94,23.251,-7618.06,0
643.32,1595.18,1412.45,554.14,2388.09,9079.42,47.51,521.25,2388.1,8157.87,8.4609,394,38.69,23.2218,-7636.62,0
642.81,1588.5,1422.45,552.92,2388.13,9071.14,47.68,521.18,2388.13,8146.29,8.4361,394,38.68,23.1697,-7625.11,0
642.33,1577.86,1405.37,554.54,2388.05,9046.52,47.34,521.66,2388.09,8135.43,8.3894,392,38.72,23.3282,-7613.77,0
643.03,1588.85,1405.9,553.38,2388.17,9047.84,47.68,521.08,2388.14,8124.43,8.4717,393,38.79,23.3229,-7603.35,0
643.58,1597.97,1425.29,551.75,2388.14,9134.14,47.88,520.39,2388.16,8196.38,8.474,396,38.56,23.1217,-7675.989999999999,1
643.13,1594.4,1412.33,552.39,2388.17,9062.33,47.67,520.7,2388.25,8136.49,8.4474,394,38.79,23.2246,-7615.79,0
642.82,1590.52,1408.42,553.87,2388.09,9050.03,47.52,521.75,2388.11,8130.35,8.3928,392,38.98,23.3336,-7608.6,0
642.32,1583.89,1395.44,554.17,2387.99,9063.6,47.44,522.13,2388.03,8150.42,8.4059,391,38.99,23.435,-7628.29,0
642.36,1592.21,1408.27,553.45,2388.01,9071.8,47.55,522.0,2388.05,8151.11,8.4135,393,38.99,23.3074,-7629.11,0
642.76,1584.28,1414.16,553.03,2388.14,9047.9,47.6,521.1,2388.14,8127.14,8.4361,394,38.7,23.2567,-7606.04,0
642.5,1582.24,1412.46,553.12,2388.02,9050.9,47.34,521.67,2388.07,8137.6,8.436,391,38.97,23.3322,-7615.93,0
643.1,1583.6,1411.27,553.12,2388.13,9050.82,47.49,521.09,2388.08,8132.66,8.4241,393,38.89,23.2403,-7611.57,0
643.48,1604.42,1423.42,551.31,2388.17,9129.98,48.11,520.3,2388.16,8195.98,8.5312,397,38.48,23.1837,-7675.679999999999,1
642.24,1587.79,1406.81,553.53,2387.98,9060.19,47.46,520.94,2388.09,8141.55,8.4218,393,39.03,23.2323,-7620.610000000001,0
642.75,1590.01,1404.72,554.33,2388.05,9062.17,47.54,521.62,2388.03,8144.34,8.4339,392,38.76,23.3214,-7622.72,0
642.35,1583.32,1410.58,553.38,2388.08,9070.39,47.3,521.58,2388.09,8141.82,8.4206,393,39.0,23.3274,-7620.24,0
642.64,1597.48,1414.98,553.5,2388.13,9061.23,47.59,520.98,2388.15,8137.89,8.4469,394,38.9,23.2226,-7616.91,0
642.91,1586.47,1413.36,552.72,2388.09,9068.52,47.4,521.63,2388.13,8144.73,8.4039,395,38.86,23.3759,-7623.099999999999,0
641.99,1585.7,1393.19,553.77,2387.97,9068.79,47.34,522.38,2388.02,8150.89,8.4186,392,38.92,23.4027,-7628.51,0
642.9,1600.39,1428.36,552.81,2388.23,9042.79,47.88,521.12,2388.25,8118.57,8.4744,395,38.63,23.1369,-7597.45,1
642.9,1599.4,1417.31,553.51,2388.13,9064.1,47.68,520.84,2388.12,8139.53,8.4448,393,38.78,23.2027,-7618.69,0
642.39,1588.72,1406.81,552.85,2388.15,9047.66,47.56,521.19,2388.11,8127.61,8.4572,391,38.66,23.3184,-7606.42,0
642.13,1586.01,1398.52,554.62,2388.09,9062.04,47.32,522.5,2388.05,8136.25,8.4356,393,39.03,23.3823,-7613.75,0
642.54,1591.82,1409.41,553.82,2388.11,9060.47,47.61,521.39,2388.17,8135.27,8.4537,394,38.93,23.3227,-7613.88,0
642.87,1589.74,1402.28,553.81,2388.14,9051.08,47.48,521.79,2388.04,8134.4,8.4485,392,38.67,23.3824,-7612.61,0
642.31,1591.06,1411.72,552.96,2388.06,9059.48,47.6,521.67,2388.12,8136.14,8.4054,392,38.93,23.3803,-7614.47,0
643.19,1597.77,1426.57,550.77,2388.26,9067.68,48.29,519.98,2388.21,8139.94,8.4814,395,38.36,23.0552,-7619.959999999999,1
642.33,1584.78,1406.81,553.3,2388.12,9065.74,47.5,520.98,2388.09,8137.02,8.4029,394,38.92,23.218,-7616.040000000001,0
642.7,1586.98,1408.4,552.96,2388.09,9063.33,47.76,521.47,2388.12,8136.1,8.4817,394,38.77,23.2234,-7614.63,0
642.25,1591.3,1403.07,553.97,2388.0,9074.5,47.29,522.58,2388.0,8151.66,8.3878,392,39.13,23.4095,-7629.08,0
642.97,1592.72,1404.73,553.62,2388.12,9069.74,47.35,522.09,2388.09,8144.57,8.44,393,38.83,23.1952,-7622.48,0
642.96,1592.95,1407.37,553.42,2388.07,9063.84,47.54,520.45,2388.1,8134.47,8.4672,393,38.83,23.3092,-7614.02,0
642.49,1587.41,1411.55,553.22,2388.05,9119.45,47.56,521.41,2388.07,8182.08,8.4458,395,38.67,23.1897,-7660.67,0
642.15,1593.61,1407.48,554.27,2387.97,9064.12,47.16,521.77,2387.99,8151.45,8.3796,390,39.02,23.3962,-7629.68,0
642.98,1594.26,1413.84,553.3,2388.1,9091.24,47.49,521.49,2388.04,8169.33,8.4612,394,38.75,23.2559,-7647.84,0
642.63,1588.97,1411.41,552.67,2388.1,9068.71,47.45,521.84,2388.04,8155.0,8.4293,393,38.83,23.25,-7633.16,0
642.71,1592.53,1408.7,553.04,2388.14,9050.65,47.49,520.8,2388.16,8133.87,8.4564,394,38.67,23.2678,-7613.07,0
642.56,1585.47,1399.51,554.03,2388.04,9053.16,47.33,521.99,2388.1,8133.36,8.4231,394,38.84,23.3313,-7611.37,0
642.37,1591.22,1413.4,553.38,2388.1,9046.55,47.3,521.49,2388.09,8129.82,8.4026,393,38.85,23.3589,-7608.33,0
642.28,1585.77,1405.05,554.41,2388.14,9069.75,47.39,522.47,2388.05,8144.18,8.3917,393,38.84,23.2879,-7621.71,0
643.16,1594.68,1407.17,553.25,2388.08,9058.04,47.46,521.75,2388.12,8135.38,8.446,393,38.8,23.2814,-7613.63,0
642.44,1591.92,1403.72,554.1,2388.03,9043.58,47.39,522.08,2388.07,8126.92,8.4025,392,38.97,23.4179,-7604.84,0
643.27,1596.12,1417.81,552.27,2388.26,9055.23,47.87,520.59,2388.24,8128.56,8.5275,395,38.7,23.2643,-7607.97,0
642.62,1591.56,1407.84,553.54,2388.06,9068.22,47.36,521.91,2387.99,8145.08,8.4083,392,38.77,23.4147,-7623.17,0
642.45,1591.7,1401.28,553.61,2388.04,9069.62,47.23,522.62,2388.02,8147.66,8.4689,395,39.06,23.3901,-7625.04,0
642.64,1585.48,1406.08,553.32,2388.07,9059.95,47.38,521.84,2388.06,8141.68,8.4439,392,38.97,23.3476,-7619.84,0
641.87,1592.14,1404.5,553.94,2388.06,9066.47,47.34,521.2,2388.08,8140.91,8.4476,392,39.04,23.3557,-7619.71,0
642.51,1589.88,1406.79,553.97,2388.05,9069.12,47.49,522.02,2388.06,8140.66,8.3685,393,38.95,23.2316,-7618.639999999999,0
643.44,1591.86,1421.47,552.58,2388.11,9049.89,47.91,520.71,2388.13,8132.65,8.4859,395,38.68,23.1684,-7611.94,0
641.52,1578.2,1402.29,554.81,2388.0,9072.7,47.2,521.98,2388.03,8153.25,8.4259,391,39.1,23.3288,-7631.27,0
643.01,1596.56,1421.67,552.55,2388.06,9141.4,47.78,520.68,2388.11,8205.01,8.4561,396,38.49,23.1806,-7684.33,1
642.7,1587.11,1402.29,554.17,2388.02,9076.52,47.43,522.23,2388.05,8151.3,8.4343,393,38.93,23.3579,-7629.07,0
642.7,1600.21,1417.73,553.35,2388.15,9062.19,47.64,520.92,2388.17,8142.64,8.4814,395,38.75,23.3095,-7621.72,0
641.58,1584.09,1389.32,554.23,2388.01,9053.68,47.14,522.27,2388.05,8151.27,8.4312,392,38.82,23.5667,-7629.0,0
642.12,1579.01,1391.63,553.8,2388.02,9064.12,47.28,522.01,2388.05,8145.31,8.3784,392,38.77,23.2628,-7623.3,0
642.7,1588.7,1409.12,552.17,2388.2,9049.69,47.75,521.08,2388.16,8131.67,8.4273,393,38.6,23.394,-7610.59,0
643.06,1593.56,1403.64,553.09,2388.1,9049.48,47.55,521.24,2388.12,8123.46,8.4403,395,38.95,23.3489,-7602.22,0
642.17,1581.59,1399.54,554.45,2388.1,9053.62,47.28,522.19,2388.1,8132.28,8.4071,391,39.03,23.2707,-7610.09,0
642.06,1582.3,1397.75,553.68,2387.99,9055.6,47.12,522.68,2388.01,8133.59,8.4243,391,39.26,23.3652,-7610.91,0
642.96,1595.32,1422.85,552.42,2388.18,9059.24,47.91,520.62,2388.14,8133.77,8.4916,395,38.64,23.0985,-7613.150000000001,0
642.15,1583.63,1400.31,554.11,2388.02,9057.68,47.15,522.1,2388.01,8142.7,8.4124,392,39.02,23.4246,-7620.599999999999,0
642.98,1591.55,1414.03,552.94,2388.15,9055.67,47.48,521.14,2388.13,8132.67,8.4215,393,38.68,23.2606,-7611.53,0
642.56,1581.97,1398.55,553.99,2388.06,9058.76,47.28,522.06,2388.09,8137.58,8.4128,392,38.92,23.366,-7615.52,0
642.6,1593.52,1413.57,553.17,2388.09,9103.0,47.7,520.92,2388.09,8173.81,8.4755,396,38.81,23.253,-7652.89,0
642.4,1588.76,1400.28,554.47,2388.08,9060.98,47.1,522.16,2388.0,8141.45,8.3744,391,39.08,23.3892,-7619.29,0
643.03,1598.15,1423.94,552.15,2388.22,9052.52,48.12,520.5,2388.21,8129.99,8.4805,395,38.59,23.1968,-7609.49,1
643.29,1587.44,1411.73,553.81,2388.15,9056.06,47.73,520.74,2388.13,8134.99,8.4742,393,38.55,23.3422,-7614.25,0
642.44,1588.9,1413.77,553.13,2388.14,9048.68,47.53,521.1,2388.15,8126.84,8.4481,394,38.82,23.3671,-7605.74,0
642.33,1599.11,1418.44,553.17,2388.16,9059.4,47.75,520.94,2388.11,8141.62,8.4516,393,38.77,23.2851,-7620.68,0
642.44,1595.47,1408.92,552.92,2388.02,9058.8,47.57,521.16,2388.08,8135.19,8.4514,392,38.9,23.3163,-7614.03,0
643.19,1591.23,1412.32,552.93,2388.15,9048.76,47.61,521.52,2388.12,8136.89,8.4483,393,38.73,23.3176,-7615.370000000001,0
642.58,1592.7,1409.25,553.62,2388.14,9045.06,47.66,521.44,2388.15,8129.1,8.4445,394,38.66,23.3348,-7607.66,0
642.67,1594.9,1409.08,553.02,2388.16,9045.83,47.55,522.13,2388.13,8123.46,8.4429,394,38.82,23.2915,-7601.33,0
642.41,1584.95,1401.58,554.45,2388.04,9048.94,47.4,522.11,2388.02,8134.1,8.4071,392,39.06,23.3567,-7611.990000000001,0
643.13,1587.65,1414.76,553.16,2388.2,9043.83,47.7,521.42,2388.18,8123.91,8.468,394,38.85,23.3352,-7602.49,0
642.54,1590.92,1409.46,553.42,2388.11,9053.73,47.45,521.71,2388.07,8131.46,8.4609,393,38.96,23.3234,-7609.75,0
642.36,1581.79,1394.42,553.32,2388.1,9045.68,47.14,522.48,2388.07,8132.3,8.4074,391,38.95,23.3493,-7609.82,0
642.44,1590.57,1414.78,552.77,2388.03,9082.58,47.45,521.31,2388.04,8167.05,8.4506,394,38.75,23.3386,-7645.74,0
643.43,1596.56,1431.19,551.45,2388.27,9042.44,48.16,519.8,2388.28,8116.74,8.5378,396,38.52,23.1043,-7596.94,1
643.57,1599.93,1409.49,552.26,2388.15,9048.26,47.83,520.67,2388.2,8126.63,8.4434,395,38.6,23.1493,-7605.96,1
643.25,1607.39,1425.28,552.24,2388.17,9129.69,47.96,520.06,2388.11,8205.66,8.4948,396,38.74,23.1449,-7685.6,1
642.12,1592.33,1412.32,552.98,2388.15,9073.7,47.7,521.27,2388.12,8156.3,8.4636,394,38.81,23.3456,-7635.030000000001,0
642.38,1597.25,1403.37,553.48,2388.11,9056.24,47.21,521.48,2388.14,8134.36,8.4486,391,38.84,23.3566,-7612.879999999999,0
642.89,1591.08,1409.34,554.07,2388.11,9058.26,47.6,521.72,2388.13,8136.0,8.4922,395,38.71,23.2652,-7614.28,0
642.87,1595.59,1407.98,553.57,2388.14,9061.93,47.75,520.66,2388.1,8132.77,8.4781,393,38.72,23.2038,-7612.110000000001,0
643.42,1597.56,1428.07,551.9,2388.26,9056.61,48.21,519.6,2388.25,8132.33,8.5041,395,38.56,23.105,-7612.73,1
642.32,1585.53,1404.77,553.82,2388.01,9066.49,47.29,521.96,2388.05,8148.61,8.4321,394,39.11,23.4125,-7626.65,0
642.45,1589.82,1410.07,553.2,2388.15,9057.82,47.59,520.92,2388.13,8135.88,8.4425,392,38.84,23.1274,-7614.96,0
642.52,1596.95,1410.53,553.02,2388.15,9062.7,47.63,521.39,2388.1,8143.82,8.4524,393,38.73,23.1954,-7622.429999999999,0
643.71,1603.59,1419.42,552.2,2388.1,9190.24,47.9,520.73,2388.06,8248.76,8.5139,395,38.65,23.1358,-7728.030000000001,1
641.94,1587.18,1407.15,552.75,2388.08,9067.61,47.38,522.28,2388.02,8151.09,8.4523,393,38.91,23.4133,-7628.81,0
643.05,1592.83,1407.45,553.07,2388.14,9038.38,47.74,520.63,2388.16,8116.11,8.4721,393,38.82,23.2922,-7595.48,0
642.55,1586.15,1408.11,553.31,2388.07,9053.71,47.36,521.63,2388.15,8130.14,8.4326,393,38.92,23.3377,-7608.51,0
642.53,1591.36,1406.05,552.47,2388.15,9049.25,47.62,521.9,2388.12,8129.27,8.435,392,38.78,23.2081,-7607.370000000001,0
642.5,1594.74,1405.12,553.48,2388.11,9048.38,47.61,521.66,2388.12,8126.42,8.4454,393,38.78,23.3277,-7604.76,0
642.02,1593.28,1402.49,554.84,2388.05,9052.42,47.31,522.28,2387.97,8145.29,8.3889,392,38.95,23.3527,-7623.01,0
642.97,1591.23,1412.51,552.36,2388.17,9056.27,48.02,520.08,2388.22,8126.09,8.5093,396,38.61,23.2132,-7606.01,1
642.12,1587.56,1401.84,553.67,2388.12,9050.77,47.72,521.2,2388.06,8141.63,8.451,392,38.79,23.3791,-7620.43,0
642.46,1591.06,1406.82,554.72,2388.0,9054.74,47.2,521.78,2388.05,8147.73,8.4125,393,38.77,23.3347,-7625.95,0
642.79,1586.06,1402.13,554.93,2388.03,9055.7,47.24,522.41,2388.06,8141.26,8.3857,392,39.01,23.3477,-7618.85,0
642.43,1587.82,1406.31,553.0,2388.04,9048.74,47.41,521.42,2388.13,8138.9,8.415,394,38.87,23.3598,-7617.48,0
641.89,1579.42,1390.05,554.89,2387.95,9052.98,47.3,522.22,2387.97,8140.14,8.3948,391,38.99,23.3742,-7617.92,0
643.79,1610.66,1427.41,551.55,2388.15,9208.02,47.94,519.91,2388.15,8263.63,8.5277,397,38.29,23.1184,-7743.719999999999,1
642.53,1596.06,1401.95,553.94,2388.1,9057.76,47.32,521.6,2388.04,8144.56,8.4335,392,38.92,23.2729,-7622.96,0
642.22,1591.28,1406.55,553.85,2388.05,9056.41,47.35,522.31,2387.97,8141.73,8.3993,391,38.92,23.2515,-7619.42,0
642.39,1582.67,1399.26,554.22,2388.06,9046.8,47.4,521.91,2388.06,8141.12,8.443,390,38.94,23.2103,-7619.21,0
642.95,1588.35,1417.26,552.52,2388.21,9061.9,48.01,520.53,2388.18,8126.88,8.4834,393,38.73,23.1119,-7606.35,0
642.2,1591.51,1400.91,554.24,2388.1,9063.46,47.27,521.51,2388.09,8144.97,8.4285,392,38.76,23.3741,-7623.46,0
642.81,1585.54,1400.42,553.73,2388.02,9047.09,47.12,521.91,2388.05,8134.36,8.4504,393,38.94,23.3651,-7612.45,0
641.84,1584.77,1396.82,554.84,2388.03,9059.21,47.29,522.84,2388.02,8139.68,8.3922,393,39.11,23.3663,-7616.84,0
642.68,1591.18,1404.03,553.56,2388.13,9046.48,47.5,521.21,2388.1,8120.71,8.429,392,38.68,23.3265,-7599.5,0
642.96,1590.94,1399.6,553.98,2388.12,9049.97,47.41,522.05,2388.08,8133.9,8.3893,392,38.94,23.302,-7611.849999999999,0
642.95,1595.26,1412.92,553.08,2388.15,9057.4,47.55,521.1,2388.14,8134.59,8.4861,394,38.59,23.1752,-7613.49,0
642.54,1590.7,1409.7,553.18,2388.13,9058.32,47.79,521.32,2388.08,8141.4,8.4349,394,38.74,23.2894,-7620.08,0
642.14,1588.67,1411.5,553.58,2388.06,9054.07,47.6,522.22,2388.11,8139.56,8.4253,393,39.1,23.3983,-7617.34,0
642.99,1592.68,1408.97,552.88,2388.12,9041.22,47.53,521.63,2388.17,8127.73,8.4318,395,38.78,23.3808,-7606.099999999999,0
642.28,1586.88,1399.85,554.68,2388.0,9072.85,47.32,522.11,2387.99,8150.85,8.3648,391,39.03,23.4145,-7628.740000000001,0
642.05,1583.57,1397.95,554.14,2387.99,9073.43,47.29,522.02,2388.08,8150.16,8.4041,391,39.04,23.4947,-7628.139999999999,0
642.27,1586.41,1403.55,553.83,2388.07,9072.62,47.43,521.92,2388.06,8145.53,8.4035,391,39.07,23.3928,-7623.61,0
643.58,1602.18,1424.93,551.47,2388.22,9078.07,48.2,520.16,2388.24,8144.09,8.5007,395,38.51,22.9934,-7623.93,1
642.69,1588.88,1407.54,553.32,2388.08,9060.97,47.51,521.09,2388.05,8136.8,8.4101,392,38.93,23.3926,-7615.71,0
642.99,1593.6,1401.66,553.05,2388.14,9046.52,47.57,520.79,2388.12,8129.74,8.4547,393,38.71,23.3781,-7608.95,0
642.75,1585.25,1411.42,553.51,2388.12,9064.63,47.37,521.5,2388.06,8142.47,8.4485,392,38.96,23.2548,-7620.97,0
642.74,1592.6,1408.77,553.11,2388.12,9041.99,47.69,520.88,2388.19,8121.49,8.4629,395,38.87,23.2729,-7600.61,0
642.83,1597.94,1418.42,552.71,2388.12,9179.12,47.66,521.17,2388.04,8236.36,8.4965,395,38.96,23.1683,-7715.1900000000005,1
642.09,1587.5,1395.74,554.58,2387.98,9059.31,47.27,522.32,2388.02,8140.39,8.3733,392,39.12,23.3624,-7618.070000000001,0
642.44,1585.67,1407.8,553.48,2388.16,9050.91,47.4,521.96,2388.06,8129.22,8.4318,392,38.91,23.3867,-7607.26,0
642.85,1590.33,1412.68,553.48,2388.06,9082.79,47.62,521.09,2388.06,8155.75,8.4718,392,38.84,23.3466,-7634.66,0
642.53,1588.27,1406.95,553.98,2388.03,9096.87,47.32,522.42,2387.98,8175.9,8.4056,392,38.94,23.4385,-7653.48,0
642.8,1597.51,1414.92,552.67,2388.24,9067.98,48.07,520.33,2388.26,8141.83,8.4884,394,38.48,23.1075,-7621.5,1
642.64,1585.88,1411.35,552.42,2388.07,9041.86,47.65,520.97,2388.12,8128.96,8.4429,392,38.82,23.1934,-7607.99,0
642.67,1591.85,1405.05,554.14,2388.09,9053.77,47.38,521.88,2388.08,8139.52,8.4282,392,38.98,23.1519,-7617.64,0
642.56,1594.89,1406.85,553.8,2388.11,9060.55,47.68,521.06,2388.18,8135.63,8.4387,394,38.78,23.2077,-7614.57,0
643.22,1588.33,1413.54,552.43,2388.13,9065.45,47.65,521.05,2388.13,8141.27,8.4372,395,38.71,23.2747,-7620.22,0
642.94,1589.24,1390.73,553.29,2388.07,9050.72,47.32,522.1,2388.15,8128.28,8.4124,393,38.82,23.2919,-7606.179999999999,0
641.98,1584.84,1404.76,553.54,2388.04,9050.72,47.32,521.55,2388.1,8134.4,8.3949,394,39.11,23.3842,-7612.849999999999,0
643.64,1595.22,1419.24,552.03,2388.24,9057.4,47.77,520.6,2388.19,8133.18,8.4834,394,38.6,23.1782,-7612.58,0
642.23,1581.89,1404.65,554.66,2388.06,9056.64,47.47,521.63,2388.07,8135.08,8.4079,393,38.91,23.2394,-7613.45,0
642.33,1593.36,1415.43,552.62,2388.07,9118.13,47.7,521.79,2388.02,8186.99,8.4839,394,38.61,23.2418,-7665.2,1
642.58,1589.58,1411.02,554.45,2388.11,9057.41,47.47,521.82,2388.14,8135.78,8.4152,393,38.83,23.3566,-7613.96,0
642.96,1594.28,1412.46,553.72,2388.09,9098.67,47.51,521.19,2388.07,8167.74,8.4957,394,38.75,23.2162,-7646.549999999999,0
642.44,1588.7,1412.06,554.12,2388.11,9065.86,47.36,521.8,2388.07,8142.9,8.4743,393,38.91,23.3193,-7621.099999999999,0
642.37,1598.42,1420.56,551.95,2388.14,9116.94,47.84,520.61,2388.12,8183.08,8.4492,395,38.56,23.289,-7662.47,1
642.3,1589.42,1403.23,554.94,2387.99,9075.66,47.17,522.65,2387.93,8151.13,8.406,391,38.99,23.5571,-7628.4800000000005,0
642.71,1596.12,1410.52,552.35,2388.19,9051.36,47.83,520.16,2388.15,8128.56,8.4981,397,38.58,23.1522,-7608.400000000001,0
643.15,1596.85,1417.1,551.76,2388.2,9058.79,47.95,520.35,2388.18,8136.37,8.475,395,38.36,23.1633,-7616.0199999999995,0
642.71,1586.59,1395.52,553.78,2388.12,9049.21,47.39,521.78,2388.04,8140.49,8.4215,391,38.99,23.3327,-7618.71,0
642.78,1585.21,1399.1,554.85,2387.92,9069.18,47.14,522.52,2388.0,8151.1,8.3913,393,39.2,23.382,-7628.58,0
643.25,1602.22,1428.44,551.39,2388.22,9058.24,48.1,519.88,2388.19,8130.35,8.5225,396,38.67,23.1656,-7610.47,1
643.29,1593.02,1410.48,552.96,2388.1,9083.08,47.58,521.1,2388.11,8166.79,8.45,394,38.78,23.1907,-7645.69,0
643.06,1585.46,1399.45,553.46,2388.05,9061.86,47.25,522.26,2388.1,8130.9,8.4312,394,38.99,23.178,-7608.639999999999,0
642.84,1592.06,1411.63,552.72,2388.12,9041.59,47.56,521.05,2388.15,8121.57,8.4603,393,38.77,23.2815,-7600.5199999999995,0
644.44,1602.57,1433.99,550.75,2388.25,9041.98,48.22,519.48,2388.32,8118.01,8.5052,397,38.38,23.017,-7598.530000000001,1
642.6,1598.13,1408.12,554.02,2388.15,9054.15,47.58,521.51,2388.14,8131.52,8.4777,392,38.93,23.2715,-7610.01,0
642.33,1584.72,1401.56,555.09,2388.0,9082.51,47.27,522.2,2388.07,8153.89,8.4223,392,38.92,23.3578,-7631.6900000000005,0
642.39,1592.26,1415.63,554.0,2388.06,9067.83,47.45,521.46,2388.08,8147.45,8.4284,393,38.84,23.3192,-7625.99,0
643.1,1605.07,1423.01,551.52,2388.15,9128.67,47.84,520.85,2388.14,8205.67,8.5059,395,38.42,23.0871,-7684.82,1
643.47,1595.56,1408.43,552.78,2388.09,9068.32,47.98,520.67,2388.15,8150.68,8.4588,395,38.81,23.1768,-7630.01,0
643.38,1590.61,1408.42,552.93,2388.12,9060.69,47.65,521.0,2388.06,8135.99,8.4367,392,38.94,23.2089,-7614.99,0
642.68,1589.72,1400.98,553.99,2388.01,9058.73,47.18,522.13,2388.03,8141.5,8.4173,391,38.88,23.348,-7619.37,0
643.11,1592.39,1414.41,552.98,2388.11,9057.6,47.55,521.26,2388.14,8139.36,8.4129,394,38.7,23.2871,-7618.099999999999,0
642.71,1584.58,1401.23,554.4,2388.08,9052.27,47.44,521.56,2388.06,8131.12,8.4405,393,39.13,23.347,-7609.5599999999995,0
642.99,1592.87,1404.8,553.86,2388.11,9049.92,47.44,520.98,2388.14,8126.72,8.4356,394,38.82,23.3418,-7605.74,0
641.73,1585.18,1398.81,554.18,2388.07,9047.88,47.13,523.13,2388.04,8135.08,8.3997,390,39.0,23.4056,-7611.95,0
642.08,1585.68,1401.92,553.79,2387.99,9065.13,47.33,522.0,2388.02,8148.84,8.3747,392,38.86,23.3906,-7626.84,0
642.83,1596.42,1412.3,552.9,2388.13,9055.15,47.75,520.87,2388.16,8136.54,8.4491,394,38.82,23.2522,-7615.67,0
642.39,1588.22,1407.89,553.79,2388.11,9064.1,47.48,520.9,2388.15,8133.49,8.4006,394,39.04,23.2928,-7612.59,0
643.23,1593.42,1414.19,553.31,2388.11,9104.81,47.77,520.64,2388.07,8182.32,8.4545,394,38.78,23.2019,-7661.679999999999,1
